LocationID,LONGITUDE,LATITUDE,EventDate,DateRange,Autres_incendies,Sum_Autres_incendies,Incendie_de_batiments,Sum_Incendie_de_batiments,Premier_Repondant,Sum_Premier_Repondant,Sans_incendie,Sum_Sans_incendie,Crime,Sum_Crime,Alarmes_incendies,Sum_Alarmes_incendies,False_Alertes_Annulations,Sum_False_Alertes_Annulations,LookAHead,TotalFires,Couples_No_Children,CouplesWithChildren,SizeOF House,Detached_House,Appartment_FiveFloors,OtherType,Semi_detached,TownHouse,Duplex,Appartment_less_5Florrs,OtherDtached,MObileHome,LandLord,Renter,1_4Rooms,5_rooms,6_rooms,7_rooms,8_RoomsOrmore,Average_Rooms,Simple_Maintenance,Major_repairs,Median_house_value,Average_House_Value,AverageHouseholdIncome2015,MedianHouseholdIncome2015,Avg_flors,Avg_YearBuilt,Avg_LandArea,Avg_HomeArea,Fire_Y_N,Fire_next6Months_Y_N
-73.4803779690046_45.701031874373,-73.480377969004600,45.701031874373000,2016-06-11,2015-12-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2016-12-10,0,6701.512569,7261.041789,2.205279388,4600.977806,1611.119641,23425.54436,2510.676592,1908.18698,2430.767224,16499.7731,68.48730727,10.41409992,14837.09079,14809.1533,13725.9634,6218.556337,3327.949495,2680.22023,3692.848477,5.062190718,27745.10779,1900.6372,299518.2087,317298.0824,66663.73219,54998.63794,1.575,1968.65,826.74375,170.975,0,0
-73.4803779690046_45.701031874373,-73.480377969004600,45.701031874373000,2016-08-05,2016-02-05,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2017-02-03,0,6701.512569,7261.041789,2.205279388,4600.977806,1611.119641,23425.54436,2510.676592,1908.18698,2430.767224,16499.7731,68.48730727,10.41409992,14837.09079,14809.1533,13725.9634,6218.556337,3327.949495,2680.22023,3692.848477,5.062190718,27745.10779,1900.6372,299518.2087,317298.0824,66663.73219,54998.63794,1.575,1968.65,826.74375,170.975,0,0
-73.4803779690046_45.701031874373,-73.480377969004600,45.701031874373000,2016-10-31,2016-05-02,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2017-05-01,0,6701.512569,7261.041789,2.205279388,4600.977806,1611.119641,23425.54436,2510.676592,1908.18698,2430.767224,16499.7731,68.48730727,10.41409992,14837.09079,14809.1533,13725.9634,6218.556337,3327.949495,2680.22023,3692.848477,5.062190718,27745.10779,1900.6372,299518.2087,317298.0824,66663.73219,54998.63794,1.575,1968.65,826.74375,170.975,0,0
-73.4810976407027_45.6994303306496,-73.481097640702700,45.699430330649600,2009-08-14,2009-02-13,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2010-02-12,1,6694.657687,7260.274955,2.205713174,4611.281466,1606.299424,23379.20416,2516.157344,1911.196215,2420.854994,16455.22718,68.11517346,10.41925278,14838.45119,14766.95256,13692.41751,6205.514673,3326.929173,2681.814751,3698.00941,5.063941219,27708.62025,1896.27489,299385.6805,317157.4927,66674.34762,55014.83133,1.5,1941.775,876.25,168.1,0,1
-73.4855920642701_45.6995209670323,-73.485592064270100,45.699520967032300,2010-04-03,2009-10-03,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2010-10-02,1,6711.834772,7293.354635,2.207189039,4653.41321,1604.993149,23390.87196,2539.978992,1926.962357,2410.122687,16438.52341,67.6392881,10.48449871,14911.36356,14746.61161,13685.73523,6207.152567,3340.176384,2697.919062,3726.24723,5.06781418,27762.19252,1895.280209,299387.8762,317094.0499,66740.49641,55072.77607,1.475,1958.95,610.25,162.85,0,1
-73.4855920642701_45.6995209670323,-73.485592064270100,45.699520967032300,2010-04-04,2009-10-04,1,2,0,0,0,0,0,0,0,0,0,1,0,0,2010-10-03,1,6711.834772,7293.354635,2.207189039,4653.41321,1604.993149,23390.87196,2539.978992,1926.962357,2410.122687,16438.52341,67.6392881,10.48449871,14911.36356,14746.61161,13685.73523,6207.152567,3340.176384,2697.919062,3726.24723,5.06781418,27762.19252,1895.280209,299387.8762,317094.0499,66740.49641,55072.77607,1.475,1958.95,610.25,162.85,0,1
-73.4855920642701_45.6995209670323,-73.485592064270100,45.699520967032300,2013-01-02,2012-07-04,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2013-07-03,1,6711.834772,7293.354635,2.207189039,4653.41321,1604.993149,23390.87196,2539.978992,1926.962357,2410.122687,16438.52341,67.6392881,10.48449871,14911.36356,14746.61161,13685.73523,6207.152567,3340.176384,2697.919062,3726.24723,5.06781418,27762.19252,1895.280209,299387.8762,317094.0499,66740.49641,55072.77607,1.475,1958.95,610.25,162.85,0,1
-73.4855920642701_45.6995209670323,-73.485592064270100,45.699520967032300,2013-04-10,2012-10-10,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2013-10-09,1,6711.834772,7293.354635,2.207189039,4653.41321,1604.993149,23390.87196,2539.978992,1926.962357,2410.122687,16438.52341,67.6392881,10.48449871,14911.36356,14746.61161,13685.73523,6207.152567,3340.176384,2697.919062,3726.24723,5.06781418,27762.19252,1895.280209,299387.8762,317094.0499,66740.49641,55072.77607,1.475,1958.95,610.25,162.85,0,1
-73.4855920642701_45.6995209670323,-73.485592064270100,45.699520967032300,2013-04-30,2012-10-30,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2013-10-29,1,6711.834772,7293.354635,2.207189039,4653.41321,1604.993149,23390.87196,2539.978992,1926.962357,2410.122687,16438.52341,67.6392881,10.48449871,14911.36356,14746.61161,13685.73523,6207.152567,3340.176384,2697.919062,3726.24723,5.06781418,27762.19252,1895.280209,299387.8762,317094.0499,66740.49641,55072.77607,1.475,1958.95,610.25,162.85,0,1
-73.4855920642701_45.6995209670323,-73.485592064270100,45.699520967032300,2013-06-06,2012-12-06,1,1,0,0,0,3,0,0,0,0,0,0,0,0,2013-12-05,1,6711.834772,7293.354635,2.207189039,4653.41321,1604.993149,23390.87196,2539.978992,1926.962357,2410.122687,16438.52341,67.6392881,10.48449871,14911.36356,14746.61161,13685.73523,6207.152567,3340.176384,2697.919062,3726.24723,5.06781418,27762.19252,1895.280209,299387.8762,317094.0499,66740.49641,55072.77607,1.475,1958.95,610.25,162.85,0,1
-73.4855920642701_45.6995209670323,-73.485592064270100,45.699520967032300,2013-06-22,2012-12-22,0,1,0,0,0,3,1,1,0,0,0,0,0,0,2013-12-21,1,6711.834772,7293.354635,2.207189039,4653.41321,1604.993149,23390.87196,2539.978992,1926.962357,2410.122687,16438.52341,67.6392881,10.48449871,14911.36356,14746.61161,13685.73523,6207.152567,3340.176384,2697.919062,3726.24723,5.06781418,27762.19252,1895.280209,299387.8762,317094.0499,66740.49641,55072.77607,1.475,1958.95,610.25,162.85,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-01-04,2009-07-06,0,0,0,0,1,23,0,0,0,0,0,2,0,0,2010-07-05,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-02-05,2009-08-07,0,0,0,0,0,21,1,1,0,0,0,2,0,0,2010-08-06,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-02-17,2009-08-19,0,0,0,0,1,22,0,1,0,0,0,2,0,0,2010-08-18,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-02-20,2009-08-22,0,0,0,0,1,23,0,1,0,0,0,2,0,0,2010-08-21,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-02-25,2009-08-27,0,0,0,0,1,23,0,1,0,0,0,2,0,0,2010-08-26,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-04-02,2009-10-02,0,0,0,0,1,16,0,1,0,0,0,2,0,0,2010-10-01,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-04-05,2009-10-05,0,0,0,0,1,17,0,1,0,0,0,2,0,0,2010-10-04,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-05-10,2009-11-09,0,0,0,0,1,14,0,1,0,0,0,1,0,0,2010-11-08,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-05-16,2009-11-15,0,0,0,0,1,15,0,1,0,0,0,1,0,0,2010-11-14,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-05-23,2009-11-22,0,0,0,0,1,16,0,1,0,0,0,0,0,0,2010-11-21,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-06-14,2009-12-14,0,0,0,0,1,14,0,1,0,0,0,0,0,0,2010-12-13,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-06-21,2009-12-21,0,0,0,0,0,11,1,2,0,0,0,0,0,0,2010-12-20,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-06-23,2009-12-23,0,0,0,0,1,12,0,2,0,0,0,0,0,0,2010-12-22,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-07-17,2010-01-16,1,1,0,1,0,10,0,2,0,0,0,0,0,0,2011-01-15,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-07-22,2010-01-21,0,1,0,1,1,11,0,2,0,0,0,0,0,0,2011-01-20,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-07-24,2010-01-23,0,1,0,1,0,11,0,2,0,0,1,1,0,0,2011-01-22,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-08-05,2010-02-04,0,1,0,1,1,12,0,2,0,0,1,2,0,0,2011-02-03,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-08-29,2010-02-28,0,1,0,1,0,9,1,2,0,0,0,2,0,0,2011-02-27,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-09-16,2010-03-18,0,1,0,1,0,9,1,3,0,0,0,2,0,0,2011-03-17,2,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-09-17,2010-03-19,0,1,0,1,0,9,1,4,0,0,0,2,0,0,2011-03-18,2,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-10-05,2010-04-06,0,1,0,1,1,8,0,4,0,0,0,2,0,0,2011-04-05,2,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-10-07,2010-04-08,0,1,0,1,1,9,0,4,0,0,0,2,0,0,2011-04-07,2,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-10-30,2010-05-01,0,1,0,1,1,10,0,4,0,0,0,2,0,0,2011-04-30,2,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-12-08,2010-06-09,0,1,0,1,0,7,0,4,0,0,1,3,0,0,2011-06-08,2,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-12-18,2010-06-19,0,1,0,1,1,7,0,4,0,0,0,3,0,0,2011-06-18,2,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2010-12-23,2010-06-24,0,1,0,1,1,7,0,3,0,0,0,3,0,0,2011-06-23,2,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2011-01-05,2010-07-07,0,1,0,1,1,9,0,3,0,0,0,3,0,0,2011-07-06,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2011-01-21,2010-07-23,0,0,0,1,1,9,0,3,0,0,0,3,0,0,2011-07-22,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2011-02-02,2010-08-04,0,0,0,1,1,10,0,3,0,0,0,2,0,0,2011-08-03,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2012-11-22,2012-05-24,0,0,0,0,1,9,0,4,0,0,0,1,0,0,2013-05-23,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2012-11-27,2012-05-29,0,0,0,0,1,9,0,4,0,0,0,1,0,0,2013-05-28,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-01-22,2012-07-24,0,0,0,0,0,9,0,3,0,0,1,2,0,0,2013-07-23,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-01-28,2012-07-30,0,0,0,0,1,9,0,3,0,0,0,2,0,0,2013-07-29,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-01-31,2012-08-02,0,0,0,0,1,10,1,4,0,0,0,2,0,0,2013-08-01,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-02-15,2012-08-17,0,0,0,0,1,11,0,4,0,0,0,2,0,0,2013-08-16,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-02-26,2012-08-28,0,0,0,0,1,12,0,3,0,0,0,1,0,0,2013-08-27,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-03-07,2012-09-06,0,0,0,0,0,12,0,2,0,0,1,2,0,0,2013-09-05,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-03-14,2012-09-13,0,0,0,0,1,13,0,2,0,0,0,2,0,0,2013-09-12,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-03-27,2012-09-26,0,0,0,0,1,12,0,2,0,0,0,2,0,0,2013-09-25,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2013-04-07,2012-10-07,0,0,0,0,1,13,0,2,0,0,0,2,0,0,2013-10-06,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
-73.4879400375535_45.6489965740806,-73.487940037553500,45.648996574080600,2015-06-07,2014-12-07,0,0,0,0,1,8,0,3,0,0,0,2,0,0,2015-12-06,1,5561.897756,6070.906166,2.190488831,3961.473648,1315.248746,19270.59886,2123.456565,1605.513929,1996.522225,13483.119,53.92368956,8.670079711,12432.284,12122.28593,11266.86154,5127.769728,2783.30481,2250.824684,3125.140042,5.064186139,22976.25067,1576.985178,290116.4422,309414.8409,65364.43683,54336.638,1.95,1950.7,969.8,439.45,0,1
